time,pressure,temperature,humidity,wind_speed,Actual_Class,Detected_Class,Pred_Label,Checkpoint_Label,Checkpoint_Match
2020-01-02 00:00:00,1016.3859,26.568281,75.63618,35.26664,2,2,Storm,Storm,True
2020-01-02 01:00:00,1016.1362,26.428484,78.780075,30.416985,2,2,Storm,Storm,True
2020-01-02 02:00:00,1015.51514,26.043219,82.205315,30.711956,2,2,Storm,Storm,True
2020-01-02 03:00:00,1014.78906,25.587276,83.73069,31.02387,2,2,Storm,Storm,True
2020-01-02 04:00:00,1014.31836,25.601944,85.254166,31.456099,2,2,Storm,Storm,True
2020-01-02 05:00:00,1013.49945,25.66721,83.76106,34.014046,2,2,Storm,Storm,True
2020-01-02 06:00:00,1013.6814,26.647604,76.71113,32.094746,2,2,Storm,Storm,True
2020-01-02 07:00:00,1014.46295,27.276426,73.244415,33.71479,2,2,Storm,Storm,True
2020-01-02 08:00:00,1014.70337,27.065693,75.53377,34.039726,2,2,Storm,Storm,True
2020-01-02 09:00:00,1014.0493,27.005266,76.25272,33.71689,2,2,Storm,Storm,True
2020-01-02 10:00:00,1014.2279,26.758566,76.46849,31.584127,2,2,Storm,Storm,True
2020-01-02 11:00:00,1014.19586,26.726961,75.93778,30.45339,2,2,Storm,Storm,True
2020-01-02 12:00:00,1014.2405,26.70283,76.073906,31.713493,2,2,Storm,Storm,True
2020-01-02 13:00:00,1014.5558,26.953796,73.43267,31.227612,2,2,Storm,Storm,True
2020-01-02 14:00:00,1013.85675,26.643717,75.67855,30.277294,2,2,Storm,Storm,True
2020-01-02 15:00:00,1013.50635,26.550798,76.2215,32.25791,2,2,Storm,Storm,True
2020-01-02 16:00:00,1013.41174,26.546053,75.90997,31.628893,2,2,Storm,Storm,True
2020-01-02 17:00:00,1013.124,26.498358,75.52754,26.218828,2,2,Storm,Storm,True
2020-01-02 18:00:00,1012.96606,25.839825,81.49902,28.426704,2,2,Storm,Storm,True
2020-01-02 19:00:00,1013.1246,26.384441,78.92748,30.680937,2,2,Storm,Storm,True
2020-01-02 20:00:00,1013.0831,26.566135,78.30767,32.326435,2,2,Storm,Storm,True
2020-01-02 21:00:00,1013.61346,25.848423,82.68373,33.979935,2,2,Storm,Storm,True
2020-01-02 22:00:00,1013.88574,25.868656,81.167465,27.369616,2,2,Storm,Storm,True
2020-01-02 23:00:00,1014.39966,25.739708,82.65613,30.818062,2,2,Storm,Storm,True
2020-01-03 00:00:00,1014.69995,25.759384,81.697266,31.52486,2,2,Storm,Storm,True
2020-01-03 01:00:00,1014.10944,25.887648,81.60475,30.294075,2,2,Storm,Storm,True
2020-01-03 02:00:00,1013.68524,25.68503,83.27384,28.96283,2,2,Storm,Storm,True
2020-01-03 03:00:00,1012.98694,25.659138,82.700325,25.100834,2,2,Storm,Storm,True
2020-01-03 04:00:00,1012.1358,25.849396,80.443016,25.292257,2,2,Storm,Storm,True
2020-01-03 05:00:00,1011.62305,25.97177,78.15461,26.385628,2,2,Storm,Storm,True
2020-01-03 06:00:00,1012.04126,25.668932,79.995804,28.829199,2,2,Storm,Storm,True
2020-01-03 07:00:00,1012.2202,26.07655,77.61203,29.604204,2,2,Storm,Storm,True
2020-01-03 08:00:00,1012.519,26.215322,77.94065,29.6199,2,2,Storm,Storm,True
2020-01-03 09:00:00,1012.8997,25.994104,80.63934,30.488703,2,2,Storm,Storm,True
2020-01-03 10:00:00,1013.76544,25.882685,80.445786,31.33564,2,2,Storm,Storm,True
2020-01-03 11:00:00,1013.6881,26.128922,77.945,30.634243,2,2,Storm,Storm,True
2020-01-03 12:00:00,1013.4091,26.222218,77.74927,29.65441,2,2,Storm,Storm,True
2020-01-03 13:00:00,1013.5501,26.07422,77.74709,26.918037,2,2,Storm,Storm,True
2020-01-03 14:00:00,1012.7899,26.40614,75.18821,30.716576,2,2,Storm,Storm,True
2020-01-03 15:00:00,1012.6808,26.477896,73.47928,29.910843,2,2,Storm,Storm,True
2020-01-03 16:00:00,1012.29364,26.383392,74.17986,29.995415,2,2,Storm,Storm,True
2020-01-03 17:00:00,1011.76697,26.302385,74.2559,29.850565,2,2,Storm,Storm,True
2020-01-03 18:00:00,1011.53986,26.137283,75.01805,29.997063,2,2,Storm,Storm,True
2020-01-03 19:00:00,1011.9243,26.155796,75.679115,30.733086,2,2,Storm,Storm,True
2020-01-03 20:00:00,1012.104,26.21683,74.80011,30.469584,2,2,Storm,Storm,True
2020-01-03 21:00:00,1012.7138,26.229078,74.57886,30.624865,2,2,Storm,Storm,True
2020-01-03 22:00:00,1013.0673,26.212269,74.578445,30.857763,2,2,Storm,Storm,True
2020-01-03 23:00:00,1013.50507,26.472322,72.982216,31.216549,2,2,Storm,Storm,True
2020-01-04 00:00:00,1013.6474,26.308437,73.89939,31.161953,2,2,Storm,Storm,True
2020-01-04 01:00:00,1013.64606,26.379686,74.805916,29.69351,2,2,Storm,Storm,True
2020-01-04 02:00:00,1012.63904,26.436316,74.57863,30.46709,2,2,Storm,Storm,True
2020-01-04 03:00:00,1011.4095,26.47428,73.75261,30.24453,2,2,Storm,Storm,True
2020-01-04 04:00:00,1010.53406,26.395227,75.152985,29.7598,2,2,Storm,Storm,True
2020-01-04 05:00:00,1010.22095,26.411812,75.898926,29.221134,2,2,Storm,Storm,True
2020-01-04 06:00:00,1010.867,26.40983,75.84595,28.827267,2,2,Storm,Storm,True
2020-01-04 07:00:00,1011.4121,26.556814,75.67446,28.482656,2,2,Storm,Storm,True
2020-01-04 08:00:00,1011.9461,26.662935,75.51274,27.602104,2,2,Storm,Storm,True
2020-01-04 09:00:00,1012.2023,26.563137,76.45557,28.172422,2,2,Storm,Storm,True
2020-01-04 10:00:00,1012.73444,26.475891,77.48276,29.311964,2,2,Storm,Storm,True
2020-01-04 11:00:00,1012.5735,26.439272,77.77514,30.365938,2,2,Storm,Storm,True
2020-01-04 12:00:00,1012.5358,26.399668,75.51987,31.42286,2,2,Storm,Storm,True
2020-01-04 13:00:00,1012.1939,26.43874,73.92004,26.041672,2,2,Storm,Storm,True
2020-01-04 14:00:00,1011.83374,26.211176,75.50949,27.986238,2,2,Storm,Storm,True
2020-01-04 15:00:00,1012.7789,26.301716,73.96877,25.649874,2,2,Storm,Storm,True
2020-01-04 16:00:00,1012.6732,26.370813,73.16226,25.521765,2,2,Storm,Storm,True
2020-01-04 17:00:00,1012.4924,26.38494,72.11549,24.279463,2,2,Storm,Storm,True
2020-01-04 18:00:00,1012.53876,26.40565,71.849464,23.558033,2,2,Storm,Storm,True
2020-01-04 19:00:00,1012.8319,26.44801,71.003265,23.301588,2,2,Storm,Storm,True
2020-01-04 20:00:00,1013.4264,26.472788,71.65169,23.581303,2,2,Storm,Storm,True
2020-01-04 21:00:00,1013.69415,26.476381,71.83628,23.583515,2,2,Storm,Storm,True
2020-01-04 22:00:00,1014.33154,26.45869,71.9689,23.614502,2,2,Storm,Storm,True
2020-01-04 23:00:00,1014.1682,26.43583,72.91032,23.759768,2,2,Storm,Storm,True
2020-01-05 00:00:00,1014.75525,26.647848,72.19205,23.99699,2,2,Storm,Storm,True
2020-01-05 01:00:00,1014.50793,26.648638,73.694786,22.22108,2,2,Storm,Storm,True
2020-01-05 02:00:00,1013.7557,26.426838,75.24834,23.086441,2,2,Storm,Storm,True
2020-01-05 03:00:00,1013.1365,26.766226,73.86977,21.96284,2,2,Storm,Storm,True
2020-01-05 04:00:00,1012.26636,26.680061,75.86066,23.786875,2,2,Storm,Storm,True
2020-01-05 05:00:00,1011.8481,26.839214,75.76943,24.659094,2,2,Storm,Storm,True
2020-01-05 06:00:00,1012.1179,27.005548,74.07352,23.559902,2,2,Storm,Storm,True
2020-01-05 07:00:00,1012.29004,26.97114,77.60027,27.773527,2,2,Storm,Storm,True
2020-01-05 08:00:00,1013.2731,27.042786,76.58856,26.499016,2,2,Storm,Storm,True
2020-01-05 09:00:00,1013.29767,26.648802,79.42885,28.897247,2,2,Storm,Storm,True
2020-01-05 10:00:00,1014.1238,26.400826,81.21605,30.349072,2,2,Storm,Storm,True
2020-01-05 11:00:00,1013.857,26.383322,81.60173,30.355686,2,2,Storm,Storm,True
2020-01-05 12:00:00,1013.62585,26.428963,81.84543,31.37411,2,2,Storm,Storm,True
2020-01-05 13:00:00,1013.6551,26.267832,82.41798,28.03341,2,2,Storm,Storm,True
2020-01-05 14:00:00,1013.79626,26.04047,85.143234,27.520851,2,2,Storm,Storm,True
2020-01-05 15:00:00,1013.75793,25.7351,86.24415,25.706049,2,2,Storm,Storm,True
2020-01-05 16:00:00,1013.68176,25.58526,86.68173,25.862223,2,2,Storm,Storm,True
2020-01-05 17:00:00,1012.97064,25.496958,87.55646,26.020815,2,2,Storm,Storm,True
2020-01-05 18:00:00,1012.8636,25.19373,88.68902,26.313335,2,2,Storm,Storm,True
2020-01-05 19:00:00,1013.1393,25.050182,89.91031,26.407787,2,2,Storm,Storm,True
2020-01-05 20:00:00,1013.71796,24.834892,90.40171,27.540169,2,2,Storm,Storm,True
2020-01-05 21:00:00,1014.00305,24.845585,90.6777,28.556805,2,2,Storm,Storm,True
2020-01-05 22:00:00,1014.6636,24.789822,90.99419,29.227154,2,2,Storm,Storm,True
2020-01-05 23:00:00,1015.10187,24.720512,91.29649,29.196627,2,2,Storm,Storm,True
2020-01-06 00:00:00,1015.3643,24.65228,91.52563,28.66355,2,2,Storm,Storm,True
2020-01-06 01:00:00,1015.4223,24.902252,91.33516,30.641235,2,2,Storm,Storm,True
2020-01-06 02:00:00,1013.296,24.922726,90.40406,31.890709,2,2,Storm,Storm,True
2020-01-06 03:00:00,1012.42773,25.25676,89.304985,30.42598,2,2,Storm,Storm,True
2020-01-06 04:00:00,1012.00446,25.132542,89.877335,31.125757,2,2,Storm,Storm,True
2020-01-06 05:00:00,1011.5746,25.23176,88.8238,32.249516,2,2,Storm,Storm,True
2020-01-06 06:00:00,1011.8461,25.727146,85.74958,32.407696,2,2,Storm,Storm,True
2020-01-06 07:00:00,1012.3163,25.834795,84.047455,32.809715,2,2,Storm,Storm,True
2020-01-06 08:00:00,1012.9781,26.041374,80.95471,33.319767,2,2,Storm,Storm,True
2020-01-06 09:00:00,1012.9245,26.46556,77.077354,33.67871,2,2,Storm,Storm,True
2020-01-06 10:00:00,1013.12384,26.495296,75.41196,34.32146,2,2,Storm,Storm,True
2020-01-06 11:00:00,1013.24084,26.348587,76.04405,34.244442,2,2,Storm,Storm,True
2020-01-06 12:00:00,1013.264,26.3216,76.173874,34.576694,2,2,Storm,Storm,True
2020-01-06 13:00:00,1013.31366,26.331812,76.15871,34.483307,2,2,Storm,Storm,True
2020-01-06 14:00:00,1012.90454,26.270273,76.24223,34.582367,2,2,Storm,Storm,True
2020-01-06 15:00:00,1012.9645,26.290962,76.833885,34.410324,2,2,Storm,Storm,True
2020-01-06 16:00:00,1013.1892,26.394968,76.112625,34.61104,2,2,Storm,Storm,True
2020-01-06 17:00:00,1012.30023,26.295532,76.77131,34.808796,2,2,Storm,Storm,True
2020-01-06 18:00:00,1012.4101,26.115124,77.41011,34.532024,2,2,Storm,Storm,True
2020-01-06 19:00:00,1012.6571,26.10009,77.329384,34.64503,2,2,Storm,Storm,True
2020-01-06 20:00:00,1012.7862,26.119287,77.185265,33.65031,2,2,Storm,Storm,True
2020-01-06 21:00:00,1012.85925,26.089552,78.136765,33.542763,2,2,Storm,Storm,True
2020-01-06 22:00:00,1013.4564,26.056479,78.275276,32.2233,2,2,Storm,Storm,True
2020-01-06 23:00:00,1013.84326,26.006113,78.54819,31.953848,2,2,Storm,Storm,True
2020-01-07 00:00:00,1014.5329,25.977707,77.87626,32.8261,2,2,Storm,Storm,True
2020-01-07 01:00:00,1014.5527,26.435932,76.648766,31.535995,2,2,Storm,Storm,True
2020-01-07 02:00:00,1013.0219,26.326391,77.05272,31.101091,2,2,Storm,Storm,True
2020-01-07 03:00:00,1012.55096,26.27831,77.106636,30.770187,2,2,Storm,Storm,True
2020-01-07 04:00:00,1012.05615,26.291773,77.05783,30.90633,2,2,Storm,Storm,True
2020-01-07 05:00:00,1011.11957,26.325897,77.91098,32.33548,2,2,Storm,Storm,True
2020-01-07 06:00:00,1010.8884,26.32423,78.07895,35.457027,2,2,Storm,Storm,True
2020-01-07 07:00:00,1011.9694,26.461477,77.459816,35.675186,2,2,Storm,Storm,True
2020-01-07 08:00:00,1012.708,26.537066,77.30823,36.467888,2,2,Storm,Storm,True
2020-01-07 09:00:00,1013.36035,26.572803,77.12,36.98082,2,2,Storm,Storm,True
2020-01-07 10:00:00,1013.58435,26.640236,77.14101,36.46858,2,2,Storm,Storm,True
2020-01-07 11:00:00,1013.55554,26.561949,76.859474,37.01918,2,2,Storm,Storm,True
2020-01-07 12:00:00,1013.2366,26.426754,78.562416,37.37996,2,2,Storm,Storm,True
2020-01-07 13:00:00,1013.0789,26.060995,80.77243,38.938896,2,2,Storm,Storm,True
2020-01-07 14:00:00,1012.22894,26.054857,80.25258,40.197643,2,2,Storm,Storm,True
2020-01-07 15:00:00,1012.40393,26.09062,81.47669,41.175385,2,2,Storm,Storm,True
2020-01-07 16:00:00,1012.31866,26.098755,81.62207,41.545223,2,2,Storm,Storm,True
2020-01-07 17:00:00,1011.83405,26.049307,82.64876,40.60462,2,2,Storm,Storm,True
2020-01-07 18:00:00,1011.639,26.026224,82.15774,40.22745,2,2,Storm,Storm,True
2020-01-07 19:00:00,1012.3497,26.058678,81.71249,39.486412,2,2,Storm,Storm,True
2020-01-07 20:00:00,1012.8254,26.064178,80.98006,40.54277,2,2,Storm,Storm,True
2020-01-07 21:00:00,1013.194,26.052193,81.61125,41.719578,2,2,Storm,Storm,True
2020-01-07 22:00:00,1013.59,26.006498,81.97515,41.601585,2,2,Storm,Storm,True
2020-01-07 23:00:00,1013.91174,25.968674,80.94572,42.708378,2,2,Storm,Storm,True
2020-01-08 00:00:00,1014.4104,26.144625,79.768684,42.22199,2,2,Storm,Storm,True
2020-01-08 01:00:00,1013.616,26.255053,79.799706,41.4525,2,2,Storm,Storm,True
2020-01-08 02:00:00,1012.4881,26.321228,79.29923,41.547085,2,2,Storm,Storm,True
2020-01-08 03:00:00,1011.72876,26.354397,79.2013,41.8029,2,2,Storm,Storm,True
2020-01-08 04:00:00,1010.7701,26.47245,79.08242,42.14366,2,2,Storm,Storm,True
2020-01-08 05:00:00,1010.6278,26.470243,78.175385,43.021687,2,2,Storm,Storm,True
2020-01-08 06:00:00,1010.88947,26.486439,77.79026,44.30288,2,2,Storm,Storm,True
2020-01-08 07:00:00,1011.7709,26.522766,77.31463,44.116486,2,2,Storm,Storm,True
2020-01-08 08:00:00,1012.4489,26.566872,77.934395,44.174736,2,2,Storm,Storm,True
2020-01-08 09:00:00,1012.6808,26.64819,77.303055,44.415737,2,2,Storm,Storm,True
2020-01-08 10:00:00,1012.81506,26.813433,77.343704,44.330524,2,2,Storm,Storm,True
2020-01-08 11:00:00,1012.829,26.450333,81.73225,44.91324,2,2,Storm,Storm,True
2020-01-08 12:00:00,1012.2624,26.416883,81.82831,44.010387,2,2,Storm,Storm,True
2020-01-08 13:00:00,1011.36523,26.397253,81.81557,41.642616,2,2,Storm,Storm,True
2020-01-08 14:00:00,1011.77106,26.424915,81.755035,40.758137,2,2,Storm,Storm,True
2020-01-08 15:00:00,1012.01324,26.312485,82.29173,40.83865,2,2,Storm,Storm,True
2020-01-08 16:00:00,1012.2223,26.404709,82.20504,40.390865,2,2,Storm,Storm,True
2020-01-08 17:00:00,1011.1333,26.396593,82.6415,38.251007,2,2,Storm,Storm,True
2020-01-08 18:00:00,1011.19415,26.328852,83.196655,37.974503,2,2,Storm,Storm,True
2020-01-08 19:00:00,1011.01196,26.336742,83.291626,38.397827,2,2,Storm,Storm,True
2020-01-08 20:00:00,1011.4547,26.396852,83.889175,39.55051,2,2,Storm,Storm,True
2020-01-08 21:00:00,1012.0689,26.421125,83.668625,40.535088,2,2,Storm,Storm,True
2020-01-08 22:00:00,1011.90186,26.429493,83.76471,39.220974,2,2,Storm,Storm,True
2020-01-08 23:00:00,1011.80347,26.430313,83.49674,40.29399,2,2,Storm,Storm,True
2020-01-09 00:00:00,1012.3071,26.492407,82.69292,39.735588,2,2,Storm,Storm,True
2020-01-09 01:00:00,1012.5279,26.876383,81.59619,37.797432,2,2,Storm,Storm,True
2020-01-09 02:00:00,1010.8387,26.840315,83.28173,36.630737,2,2,Storm,Storm,True
2020-01-09 03:00:00,1009.95306,26.873251,82.956665,37.727028,2,2,Storm,Storm,True
2020-01-09 04:00:00,1008.89844,26.898415,83.319046,37.11057,2,2,Storm,Storm,True
2020-01-09 05:00:00,1008.46576,26.915857,83.30636,36.56865,2,2,Storm,Storm,True
2020-01-09 06:00:00,1009.47046,26.859406,82.482254,36.395763,2,2,Storm,Storm,True
2020-01-09 07:00:00,1009.7315,26.875414,82.701744,36.160107,2,2,Storm,Storm,True
2020-01-09 08:00:00,1010.18384,26.932486,83.14578,35.81402,2,2,Storm,Storm,True
2020-01-09 09:00:00,1010.7362,26.88411,85.2245,33.415997,2,2,Storm,Storm,True
2020-01-09 10:00:00,1011.0622,26.899569,84.634186,33.44893,2,2,Storm,Storm,True
2020-01-09 11:00:00,1011.64374,26.91861,84.786026,33.132343,2,2,Storm,Storm,True
2020-01-09 12:00:00,1011.3867,26.70843,86.963066,31.262934,2,2,Storm,Storm,True
2020-01-09 13:00:00,1011.4199,26.684654,87.13242,27.16082,2,2,Storm,Storm,True
2020-01-09 14:00:00,1011.15894,26.131395,88.85164,25.455336,2,2,Storm,Storm,True
2020-01-09 15:00:00,1011.06696,26.05697,89.11305,25.99984,2,2,Storm,Storm,True
2020-01-09 16:00:00,1010.4051,26.298197,87.93853,27.37548,2,2,Storm,Storm,True
2020-01-09 17:00:00,1009.167,26.359138,87.11537,27.795715,2,2,Storm,Storm,True
2020-01-09 18:00:00,1009.2765,26.346527,86.77255,29.355682,2,2,Storm,Storm,True
2020-01-09 19:00:00,1009.4501,26.254772,87.28621,29.897083,2,2,Storm,Storm,True
2020-01-09 20:00:00,1009.8155,26.417307,86.4055,27.983486,2,2,Storm,Storm,True
2020-01-09 21:00:00,1010.9735,26.394072,85.46401,29.6837,2,2,Storm,Storm,True
2020-01-09 22:00:00,1011.70026,26.359394,86.2307,28.323671,2,2,Storm,Storm,True
2020-01-09 23:00:00,1011.47394,26.22723,86.44495,30.767992,2,2,Storm,Storm,True
2020-01-10 00:00:00,1011.6823,26.032263,87.59113,28.250793,2,2,Storm,Storm,True
2020-01-10 01:00:00,1010.7556,26.501049,84.41975,30.702896,2,2,Storm,Storm,True
2020-01-10 02:00:00,1010.10516,26.759495,83.740974,28.762075,2,2,Storm,Storm,True
2020-01-10 03:00:00,1008.91547,26.940674,82.35856,24.79895,2,2,Storm,Storm,True
2020-01-10 04:00:00,1007.5562,26.938347,80.77709,23.488226,2,2,Storm,Storm,True
2020-01-10 05:00:00,1007.1904,26.908121,80.89274,23.849653,2,2,Storm,Storm,True
2020-01-10 06:00:00,1007.3358,26.9486,80.77197,26.178225,2,2,Storm,Storm,True
2020-01-10 07:00:00,1008.0815,26.980503,80.4314,28.187048,2,2,Storm,Storm,True
2020-01-10 08:00:00,1009.176,27.16138,79.76448,27.14976,2,2,Storm,Storm,True
2020-01-10 09:00:00,1009.3935,27.183426,79.83006,26.51918,2,2,Storm,Storm,True
2020-01-10 10:00:00,1010.32764,27.122732,80.91832,26.886307,2,2,Storm,Storm,True
2020-01-10 11:00:00,1010.13617,27.09718,81.32774,26.138487,2,2,Storm,Storm,True
2020-01-10 12:00:00,1010.4967,26.742935,84.01882,26.845175,2,2,Storm,Storm,True
2020-01-10 13:00:00,1009.6807,26.86399,83.62816,26.153215,2,2,Storm,Storm,True
2020-01-10 14:00:00,1010.0601,26.87772,82.75339,24.905525,2,2,Storm,Storm,True
2020-01-10 15:00:00,1010.1412,26.68691,83.707756,23.750313,2,2,Storm,Storm,True
2020-01-10 16:00:00,1010.1332,26.294247,85.77499,26.046268,2,2,Storm,Storm,True
2020-01-10 17:00:00,1009.656,26.405647,85.90127,25.872673,2,2,Storm,Storm,True
2020-01-10 18:00:00,1008.6276,26.70406,83.01176,22.127737,2,2,Storm,Storm,True
2020-01-10 19:00:00,1009.1866,26.990051,78.977394,23.261894,2,2,Storm,Storm,True
2020-01-10 20:00:00,1010.02966,26.736328,80.98246,22.468843,2,2,Storm,Storm,True
2020-01-10 21:00:00,1010.19727,26.818167,81.131546,21.814135,2,2,Storm,Storm,True
2020-01-10 22:00:00,1010.79785,26.530777,82.477875,22.196138,2,2,Storm,Storm,True
2020-01-10 23:00:00,1011.24426,26.7081,81.60497,23.402021,2,2,Storm,Storm,True
2020-01-11 00:00:00,1011.599,26.796768,81.576965,23.857853,2,2,Storm,Storm,True
2020-01-11 01:00:00,1011.2533,26.308062,85.30671,21.39172,2,2,Storm,Storm,True
2020-01-11 02:00:00,1009.75507,26.492956,84.03375,18.78423,2,2,Storm,Storm,True
2020-01-11 03:00:00,1008.8825,26.837055,81.21566,20.495354,2,2,Storm,Storm,True
2020-01-11 04:00:00,1007.8949,26.91111,80.45234,17.765171,2,2,Storm,Storm,True
2020-01-11 05:00:00,1007.20465,26.87326,80.58673,16.918812,2,2,Storm,Storm,True
2020-01-11 06:00:00,1008.0777,26.636452,81.557465,16.532433,2,2,Storm,Storm,True
2020-01-11 07:00:00,1008.7391,26.386517,84.279015,18.097727,2,2,Storm,Storm,True
2020-01-11 08:00:00,1009.2239,26.86759,81.240746,17.645905,2,2,Storm,Storm,True
2020-01-11 09:00:00,1009.56476,27.06071,80.43161,18.885704,2,2,Storm,Storm,True
2020-01-11 10:00:00,1010.31976,26.78698,81.50868,18.178314,2,2,Storm,Storm,True
2020-01-11 11:00:00,1010.54675,26.59983,82.80596,18.474281,2,2,Storm,Storm,True
2020-01-11 12:00:00,1010.4334,26.857212,79.9086,19.29189,2,2,Storm,Storm,True
2020-01-11 13:00:00,1009.3024,26.662125,80.64594,16.555855,2,2,Storm,Storm,True
2020-01-11 14:00:00,1009.1536,26.613777,81.585335,19.650888,2,2,Storm,Storm,True
2020-01-11 15:00:00,1009.529,26.468555,82.79113,19.433819,2,2,Storm,Storm,True
2020-01-11 16:00:00,1009.5247,26.535748,81.03459,18.850494,2,2,Storm,Storm,True
2020-01-11 17:00:00,1008.53424,26.482422,81.9443,20.132097,2,2,Storm,Storm,True
2020-01-11 18:00:00,1008.77997,26.396475,82.62071,21.450094,2,2,Storm,Storm,True
2020-01-11 19:00:00,1008.898,26.237762,83.51671,21.65602,2,2,Storm,Storm,True
2020-01-11 20:00:00,1009.17737,26.31247,83.37067,21.72276,2,2,Storm,Storm,True
2020-01-11 21:00:00,1010.20856,26.174408,83.44231,21.737337,2,2,Storm,Storm,True
2020-01-11 22:00:00,1010.6049,26.04573,83.65818,22.752922,2,2,Storm,Storm,True
2020-01-11 23:00:00,1011.32,25.893131,84.512794,23.813833,2,2,Storm,Storm,True
2020-01-12 00:00:00,1011.7618,25.867546,85.55434,22.938091,2,2,Storm,Storm,True
2020-01-12 01:00:00,1010.4994,25.895224,83.22259,19.235537,2,2,Storm,Storm,True
2020-01-12 02:00:00,1010.074,25.80309,83.29827,18.47624,2,2,Storm,Storm,True
2020-01-12 03:00:00,1009.0536,25.916668,83.196304,18.991674,2,2,Storm,Storm,True
2020-01-12 04:00:00,1008.4518,26.0271,81.603676,17.389858,2,2,Storm,Storm,True
2020-01-12 05:00:00,1007.6242,26.022385,82.14404,16.235855,2,2,Storm,Storm,True
2020-01-12 06:00:00,1008.3954,26.087202,81.49953,16.90551,2,2,Storm,Storm,True
2020-01-12 07:00:00,1008.8584,26.258797,81.052345,16.594854,2,2,Storm,Storm,True
2020-01-12 08:00:00,1009.75684,26.358757,79.22836,15.761544,2,2,Storm,Storm,True
2020-01-12 09:00:00,1009.60376,26.163538,80.86516,17.089153,2,2,Storm,Storm,True
2020-01-12 10:00:00,1010.4701,26.33285,79.53276,17.002192,2,2,Storm,Storm,True
2020-01-12 11:00:00,1010.34534,26.449467,78.69078,19.338135,2,2,Storm,Storm,True
2020-01-12 12:00:00,1010.35175,26.478247,78.47776,20.08781,2,2,Storm,Storm,True
2020-01-12 13:00:00,1009.3919,26.375126,77.83177,15.963818,2,2,Storm,Storm,True
2020-01-12 14:00:00,1009.7157,26.058716,81.31594,18.011192,2,2,Storm,Storm,True
2020-01-12 15:00:00,1009.72754,26.279337,80.57901,16.869232,2,2,Storm,Storm,True
2020-01-12 16:00:00,1010.0657,26.01842,82.27681,18.56049,2,2,Storm,Storm,True
2020-01-12 17:00:00,1009.53754,25.59349,85.551025,20.543789,2,2,Storm,Storm,True
2020-01-12 18:00:00,1009.4523,25.597494,85.4675,21.400526,2,2,Storm,Storm,True
2020-01-12 19:00:00,1009.8892,25.785316,84.53584,21.149866,2,2,Storm,Storm,True
2020-01-12 20:00:00,1010.2572,25.829067,83.70409,23.883644,2,2,Storm,Storm,True
2020-01-12 21:00:00,1011.07916,25.725105,84.28475,26.083435,2,2,Storm,Storm,True
2020-01-12 22:00:00,1011.3222,25.442122,86.04971,29.256912,2,2,Storm,Storm,True
2020-01-12 23:00:00,1011.96014,25.698597,84.60294,30.50623,2,2,Storm,Storm,True
2020-01-13 00:00:00,1011.786,26.014482,82.81411,30.515137,2,2,Storm,Storm,True
2020-01-13 01:00:00,1010.7505,26.141207,79.86582,29.1048,2,2,Storm,Storm,True
2020-01-13 02:00:00,1010.0328,26.120745,79.9191,29.54596,2,2,Storm,Storm,True
2020-01-13 03:00:00,1009.46606,26.101246,78.4333,31.61855,2,2,Storm,Storm,True
2020-01-13 04:00:00,1008.9603,26.39784,73.86832,32.502045,2,2,Storm,Storm,True
2020-01-13 05:00:00,1008.4187,26.345013,70.53048,30.180504,2,2,Storm,Storm,True
2020-01-13 06:00:00,1008.7453,26.367966,70.43897,28.134785,2,2,Storm,Storm,True
2020-01-13 07:00:00,1009.6243,26.806498,68.96686,30.985106,2,2,Storm,Storm,True
2020-01-13 08:00:00,1010.464,26.808546,67.76787,29.804127,2,2,Storm,Storm,True
2020-01-13 09:00:00,1011.1891,26.818735,67.580124,30.927238,2,2,Storm,Storm,True
2020-01-13 10:00:00,1011.76105,26.810835,67.70111,29.869549,2,2,Storm,Storm,True
2020-01-13 11:00:00,1012.04407,26.626741,68.94754,29.857317,2,2,Storm,Storm,True
2020-01-13 12:00:00,1012.51556,26.46397,69.49029,30.92906,2,2,Storm,Storm,True
2020-01-13 13:00:00,1010.8932,26.895586,68.73674,30.63747,2,2,Storm,Storm,True
2020-01-13 14:00:00,1011.5559,26.604717,70.52502,30.33316,2,2,Storm,Storm,True
2020-01-13 15:00:00,1011.7595,26.692715,69.03224,29.847462,2,2,Storm,Storm,True
2020-01-13 16:00:00,1011.58844,26.47939,70.65264,33.658806,2,2,Storm,Storm,True
2020-01-13 17:00:00,1011.5444,26.457329,71.352806,35.677696,2,2,Storm,Storm,True
2020-01-13 18:00:00,1011.7208,26.38238,70.39288,35.977325,2,2,Storm,Storm,True
2020-01-13 19:00:00,1012.2384,26.440052,65.90363,37.084766,2,2,Storm,Storm,True
2020-01-13 20:00:00,1013.2683,26.193642,69.81822,38.06168,2,2,Storm,Storm,True
2020-01-13 21:00:00,1013.1036,26.313425,66.74759,37.94052,2,2,Storm,Storm,True
2020-01-13 22:00:00,1014.07526,26.19976,64.89721,35.9309,2,2,Storm,Storm,True
2020-01-13 23:00:00,1013.68195,26.560389,62.264847,36.21518,2,2,Storm,Storm,True
2020-01-14 00:00:00,1013.89935,26.30613,64.09064,35.583168,2,2,Storm,Storm,True
2020-01-14 01:00:00,1012.76465,26.810802,63.14893,32.31341,2,2,Storm,Storm,True
